geoname_id,country_name,city_name
5532084,United States,Tarzan
5532172,United States,Terlingua
5532226,United States,Texline
5532423,United States,Tornillo
5532469,United States,Toyah
5532610,United States,Tulia
5532627,United States,Turkey
5532897,United States,Valentine
5532924,United States,Van Horn
5532945,United States,Vega
5533083,United States,Wall
5533240,United States,Wellington
5533244,United States,Wellman
5533478,United States,Westbrook
5533560,United States,Wheeler
5533571,United States,White Deer
5533665,United States,Whitharral
5533680,United States,Wickett
5533741,United States,Wildorado
5533864,United States,Wilson
5534052,United States,Wingate
5534053,United States,Wink
5534109,United States,Wolfforth
5534505,United States,Antimony
5534882,United States,Beaver
5535015,United States,Beryl
5535027,United States,Bicknell
5535484,United States,Blanding
5535638,United States,Bluff
5535723,United States,Boulder Town
5536511,United States,Castle Dale
5536630,United States,Cedar City
5536953,United States,Circleville
5536994,United States,Clawson
5537067,United States,Cleveland
5538080,United States,Delta
5538668,United States,East Carbon City
5538878,United States,Elmo
5538927,United States,Ephraim
5538929,United States,Enterprise
5538942,United States,Escalante
5538969,United States,Eureka
5539005,United States,Fairview
5539059,United States,Ferron
5539097,United States,Fillmore
5539372,United States,Fountain Green
5539609,United States,Glendale
5539613,United States,Glenwood
5539726,United States,Goshen
5539937,United States,Green River
5540026,United States,Gunnison
5540148,United States,Hanksville
5540242,United States,Hatch
5540351,United States,Helper
5540371,United States,Henrieville
5540444,United States,Hildale
5540810,United States,Huntington
5540831,United States,Hurricane
5541061,United States,Ivins
5541403,United States,Junction
5541458,United States,Kanab
5541662,United States,Koosharem
5541693,United States,LaVerkin
5541844,United States,Leamington
5541871,United States,Leeds
5541966,United States,Levan
5542323,United States,Loa
5542654,United States,Lyman
5542758,United States,Manti
5542858,United States,Marysvale
5543146,United States,Milford
5543268,United States,Minersville
5543307,United States,Moab
5543360,United States,Monroe
5543377,United States,Monticello
5543506,United States,Mount Carmel
5543514,United States,Mount Pleasant
5543853,United States,Nephi
5543883,United States,New Harmony
5544228,United States,Oak City
5544402,United States,Orangeville
5544411,United States,Orderville
5544525,United States,Panguitch
5544575,United States,Paragonah
5544619,United States,Parowan
5545269,United States,Price
5545710,United States,Richfield
5546001,United States,Rockville
5546220,United States,Saint George
5546253,United States,Salina
5546441,United States,Santa Clara
5546452,United States,Santaquin
5547460,United States,Spring City
5547516,United States,Springdale
5548595,United States,Torrey
5548718,United States,Tropic
5549030,United States,
5549095,United States,Veyo
5549106,United States,Virgin
5549222,United States,Washington
5549349,United States,Wellington
5550352,United States,Sheridan
5550366,United States,Three Rivers
5550368,United States,Wasco
5550409,United States,Paonia
5550421,United States,Redvale
5550452,United States,Cimarron
5550492,United States,Cuba
5550561,United States,Beatty
5550634,United States,Gruver
5550662,United States,Morse
5550669,United States,Ralls
5550683,United States,Spur
5550954,United States,Aguila
5550996,United States,Ajo
5551265,United States,Amado
5551498,United States,Anthem
5551535,United States,Apache Junction
5551646,United States,Arivaca
5551665,United States,Arizona City
5551752,United States,
5551982,United States,Ash Fork
5552241,United States,Montezuma
5552243,United States,Rolla
5552261,United States,House
5552301,United States,Avondale
5552331,United States,Welch
5552575,United States,Bagdad
5552658,United States,Arlington
5552944,United States,Bapchule
5553284,United States,Benson
5553646,United States,Hydaburg
5553661,United States,Oak Run
5553755,United States,Wray
5553883,United States,Howe
5553955,United States,Rathdrum
5554045,United States,Weston
5554072,United States,Juneau
5554194,United States,Kake
5554259,United States,Hobson
5554419,United States,Beach
5554428,United States,Ketchikan
5554473,United States,Zahl
5554477,United States,Wilton
5554566,United States,Klawock
5554691,United States,Fall Creek
5554955,United States,Wallowa
5555097,United States,Salem
5555129,United States,Wellsville
5555695,United States,Metlakatla
5556338,United States,Petersburg
5557293,United States,Sitka
5557890,United States,Tenakee Springs
5558586,United States,Wrangell
5558704,United States,Adin
5558829,United States,Alturas
5558857,United States,Anderson
5558953,United States,Arcata
5559878,United States,Black Bear
5560020,United States,Blue Lake
5560655,United States,Burney
5560929,United States,Canby
5561000,United States,Carlotta
5561046,United States,Cassel
5561173,United States,Cedarville
5561279,United States,Chester
5561894,United States,Cottonwood
5562087,United States,Crescent City
5562199,United States,Cutten
5562772,United States,Dorris
5562799,United States,Douglas City
5562818,United States,Doyle
5562961,United States,Dunsmuir
5563382,United States,Etna
5563397,United States,Eureka
5563573,United States,Ferndale
5563826,United States,Fort Jones
5563839,United States,Fortuna
5563979,United States,French Gulch
5564067,United States,Garberville
5564132,United States,Gerber
5564485,United States,Greenview
5564730,United States,Happy Camp
5564837,United States,Hat Creek
5564893,United States,Hayfork
5565015,United States,Herlong
5565268,United States,Hoopa
5565604,United States,Igo
5565862,United States,Janesville
5566060,United States,Junction City
5566342,United States,Klamath
5566364,United States,Klamath River
5566366,United States,Kneeland
5566452,United States,Lake City
5566489,United States,Lakehead
5566668,United States,Lewiston
5567069,United States,Loleta
5567220,United States,Los Molinos
5567400,United States,Macdoel
5567423,United States,Mad River
5567649,United States,McArthur
5567687,United States,McCloud
5567770,United States,McKinleyville
5568092,United States,Miranda
5568152,United States,Montague
5568168,United States,Montgomery Creek
5568295,United States,Mount Shasta
5569046,United States,Orleans
5569157,United States,Palo Cedro
5569418,United States,Petrolia
5570065,United States,Red Bluff
5570160,United States,Redding
5570171,United States,Redway
5570299,United States,Rio Dell
5570522,United States,Round Mountain
5571013,United States,Seiad Valley
5571109,United States,Lake Shasta
5571232,United States,Shingletown
5571553,United States,Smith River
5571692,United States,Somes Bar
5572008,United States,Standish
5572400,United States,Susanville
5572884,United States,Trinidad
5572898,United States,Trinity Center
5572979,United States,Tulelake
5573443,United States,Weaverville
5573449,United States,Weed
5573479,United States,Weott
5573576,United States,Westwood
5573687,United States,Whitethorn
5573688,United States,Whitmore
5573817,United States,Willow Creek
5574093,United States,Yreka
5574199,United States,Akron
5574257,United States,Allenspark
5574410,United States,Ault
5574683,United States,Bellvue
5574704,United States,Berthoud
5574991,United States,Boulder
5575194,United States,Brush
5575524,United States,Carr
5575738,United States,Clark
5576064,United States,Craig
5576177,United States,Dacono
5576690,United States,Eaton
5576706,United States,Eckley
5576859,United States,Erie
5576882,United States,Estes Park
5576909,United States,Evans
5577008,United States,Firestone
5577147,United States,Fort Collins
5577153,United States,Fort Lupton
5577158,United States,Fort Morgan
5577217,United States,Frederick
5577350,United States,Gilcrest
5577351,United States,Gill
5577409,United States,Glendale
5577516,United States,Granby
5577531,United States,Grand Lake
5577592,United States,Greeley
5577690,United States,Grover
5577851,United States,Haxtun
5577864,United States,Hayden
5578099,United States,Holyoke
5578171,United States,Hot Sulphur Springs
5578235,United States,Hudson
5578446,United States,Jamestown
5578536,United States,Johnstown
5578567,United States,Julesburg
5578653,United States,Keenesburg
5578683,United States,Kersey
5578775,United States,Kremmling
5578793,United States,La Salle
5578877,United States,Laporte
5579153,United States,Livermore
5579276,United States,Longmont
5579368,United States,Loveland
5579453,United States,Lyons
5579737,United States,Mead
5579761,United States,Meeker
5579786,United States,Merino
5579899,United States,Milliken
5580263,United States,New Raymer
5580497,United States,Nunn
5580519,United States,Oak Creek
5580626,United States,Ovid
5580798,United States,Peetz
5580868,United States,Pierce
5580947,United States,Platteville
5581213,United States,Rangely
5581282,United States,Red Feather Lakes
5581785,United States,Sedgwick
5581845,United States,Severance
5582371,United States,Steamboat Springs
5582392,United States,Sterling
5583139,United States,Walden
5583173,United States,Ward
5583246,United States,Weldona
5583250,United States,Wellington
5583400,United States,Wiggins
5583509,United States,Windsor
5583627,United States,Yampa
5583657,United States,Yuma
5583714,United States,Aberdeen
5583814,United States,Albion
5583921,United States,Almo
5583981,United States,American Falls
5583997,United States,Ammon
5584178,United States,Arbon
5584200,United States,Arco
5584225,United States,Arimo
5584299,United States,Ashton
5584330,United States,Athol
5585265,United States,Bellevue
5586093,United States,Blackfoot
5586218,United States,Bliss
5586437,United States,Boise
5586496,United States,Bonners Ferry
5587232,United States,Buhl
5587385,United States,Burley
5587698,United States,Caldwell
5587779,United States,Cambridge
5588068,United States,Carey
5588076,United States,Careywood
5588160,United States,Cascade
5588277,United States,Cataldo
5588524,United States,Challis
5589064,United States,Clifton
5589156,United States,Cocolalla
5589173,United States,Coeur d'Alene
5589472,United States,Coolin
5589704,United States,Cottonwood
5589857,United States,Council
5590063,United States,Craigmont
5590317,United States,Culdesac
5590694,United States,Deary
5590712,United States,Declo
5591096,United States,Dietrich
5591317,United States,Donnelly
5591365,United States,Downey
5591399,United States,Driggs
5591649,United States,Dubois
5591778,United States,Eagle
5592219,United States,Eden
5592437,United States,Elk River
5592562,United States,Emmett
5592697,United States,Fairfield
5592922,United States,Ferdinand
5592949,United States,Fernwood
5592973,United States,Filer
5593068,United States,Firth
5593399,United States,Fort Hall
5593543,United States,Franklin
5593584,United States,Freedom
5593708,United States,Fruitland
5593814,United States,Garden City
5593837,United States,Garden Valley
5594092,United States,Glenns Ferry
5594307,United States,Gooding
5594400,United States,Grace
5594435,United States,Grand View
5594474,United States,Grangeville
5594703,United States,Greenleaf
5594937,United States,Hagerman
5594956,United States,Hailey
5595030,United States,Hamer
5595198,United States,Harrison
5595320,United States,Hayden
5595378,United States,Hazelton
5595591,United States,Heyburn
5595881,United States,Homedale
5595959,United States,Hope
5596116,United States,Horseshoe Bend
5596462,United States,Idaho City
5596475,United States,Idaho Falls
5596512,United States,
5596707,United States,Indian Valley
5596729,United States,Inkom
5596741,United States,Iona
5596807,United States,Island Park
5597034,United States,Jerome
5597306,United States,Juliaetta
5597538,United States,Kamiah
5597606,United States,Kellogg
5597656,United States,Kendrick
5597711,United States,Ketchum
5597783,United States,Kimberly
5597934,United States,Kooskia
5597955,United States,Kuna
5598185,United States,Lapwai
5598333,United States,Lava Hot Springs
5598492,United States,Lenore
5598538,United States,Lewiston
5599767,United States,Lowman
5599888,United States,Mackay
5600035,United States,Malad City
5600078,United States,Malta
5600229,United States,Marsing
5600363,United States,McCall
5600375,United States,McCammon
5600664,United States,Melba
5600672,United States,Menan
5600685,United States,Meridian
5600712,United States,Mesa
5600890,United States,Middleton
5600910,United States,Midvale
5601289,United States,Monteview
5601299,United States,Montpelier
5601384,United States,Moore
5601538,United States,Moscow
5601615,United States,Mountain Home
5601667,United States,Moyie Springs
5601806,United States,Mullan
5601859,United States,Murtaugh
5601933,United States,Nampa
5601941,United States,Naples
5602077,United States,New Meadows
5602080,United States,New Plymouth
5602094,United States,Newdale
5602128,United States,Nezperce
5602729,United States,Oakley
5602809,United States,Oldtown
5602909,United States,Orofino
5602934,United States,Osburn
5603240,United States,Paris
5603310,United States,Parma
5603391,United States,Paul
5603393,United States,Payette
5603460,United States,Peck
5603695,United States,Pierce
5603860,United States,Pinehurst
5603874,United States,Pingree
5604033,United States,Plummer
5604045,United States,Pocatello
5604353,United States,Post Falls
5604394,United States,Potlatch
5604473,United States,Preston
5604510,United States,Priest River
5604529,United States,Princeton
5605242,United States,Rexburg
5605298,United States,Richfield
5605321,United States,Rigby
5605330,United States,Riggins
5605403,United States,Ririe
5605493,United States,Roberts
5605662,United States,Rockland
5605747,United States,Rogerson
5606000,United States,Rupert
5606187,United States,Saint Anthony
5606195,United States,Saint Charles
5606232,United States,Saint Maries
5606275,United States,Salmon
5606401,United States,Sandpoint
5607051,United States,Shelley
5607205,United States,Shoshone
5607357,United States,Silverton
5607916,United States,Soda Springs
5608388,United States,Spirit Lake
5608726,United States,Stanley
5608754,United States,Star
5608974,United States,Stites
5609169,United States,Sugar City
5609286,United States,Sun Valley
5609454,United States,Swan Valley
5609812,United States,Tensed
5609845,United States,Terreton
5609851,United States,Teton
5609866,United States,Tetonia
5610655,United States,Troy
5610810,United States,Twin Falls
5611251,United States,Victor
5611375,United States,Wallace
5611722,United States,Weippe
5611730,United States,Weiser
5611758,United States,Wendell
5612431,United States,Wilder
5612907,United States,Worley
5636523,United States,Absarokee
5636723,United States,Alberton
5637146,United States,Anaconda
5637326,United States,Antelope
5637581,United States,Arlee
5637757,United States,Ashland
5637902,United States,Augusta
5637963,United States,Avon
5638231,United States,Bainville
5638252,United States,Baker
5638379,United States,Ballantine
5639031,United States,Bearcreek
5639364,United States,Belgrade
5639462,United States,Belt
5640121,United States,Big Sandy
5640193,United States,Big Sky
5640214,United States,Big Timber
5640284,United States,Bigfork
5640350,United States,Billings
5641059,United States,Bloomfield
5641384,United States,Bonner
5641473,United States,Boulder
5641642,United States,Box Elder
5641727,United States,Bozeman
5641787,United States,Brady
5641974,United States,Bridger
5642048,United States,Broadus
5642078,United States,Broadview
5642094,United States,Brockton
5642247,United States,Browning
5642341,United States,Brusett
5642870,United States,Busby
5642934,United States,Butte
5643558,United States,Canyon Creek
5643714,United States,Cardwell
5643855,United States,Carter
5643915,United States,Cascade
5644498,United States,Charlo
5644629,United States,Chester
5644801,United States,Chinook
5644844,United States,Choteau
5645114,United States,Circle
5645169,United States,Clancy
5645454,United States,Clinton
5645516,United States,Clyde Park
5645832,United States,Colstrip
5645859,United States,Columbia Falls
5645893,United States,Columbus
5646031,United States,Condon
5646101,United States,Conrad
5646474,United States,Corvallis
5647159,United States,Crow Agency
5647366,United States,Culbertson
5647445,United States,Custer
5647469,United States,Cut Bank
5647599,United States,Dagmar
5647774,United States,Darby
5647944,United States,De Borgia
5648267,United States,Deer Lodge
5648402,United States,Denton
5648657,United States,Dillon
5648726,United States,Divide
5648819,United States,Dodson
5649735,United States,Dutton
5650243,United States,East Glacier Park
5650245,United States,East Helena
5650548,United States,Ekalaka
5650955,United States,Emigrant
5651062,United States,Ennis
5651208,United States,Eureka
5651382,United States,Fairfield
5651400,United States,Fairview
5651505,United States,Fallon
5652509,United States,Florence
5652541,United States,Floweree
5652699,United States,Forsyth
5652763,United States,Fort Benton
5652889,United States,Fort Shaw
5652904,United States,Fort Smith
5652923,United States,Fortine
5653377,United States,Frenchtown
5653469,United States,Fromberg
5653639,United States,Gallatin Gateway
5653731,United States,Gardiner
5654032,United States,Geraldine
5654084,United States,Geyser
5654183,United States,Gildford
5654320,United States,Glasgow
5654391,United States,Glendive
5655090,United States,Grass Range
5655240,United States,Great Falls
5655959,United States,Hamilton
5656170,United States,Hardin
5656197,United States,Harlem
5656214,United States,Harlowton
5656497,United States,Havre
5656718,United States,Hays
5656778,United States,Heart Butte
5656882,United States,Helena
5656997,United States,Helmville
5657116,United States,Heron
5657358,United States,Highwood
5657476,United States,Hingham
5658166,United States,Hot Springs
5658465,United States,Huntley
5658484,United States,Huson
5658541,United States,Hysham
5659046,United States,Inverness
5659531,United States,Jefferson City
5659931,United States,Joliet
5659989,United States,Joplin
5659996,United States,Jordan
5660063,United States,Judith Gap
5660340,United States,Kalispell
5660641,United States,Kevin
5661173,United States,Kremlin
5661473,United States,Lakeside
5661538,United States,Lame Deer
5661766,United States,Laurel
5661788,United States,Lavina
5662162,United States,Lewistown
5662190,United States,Libby
5662396,United States,Lincoln
5662475,United States,Lindsay
5663049,United States,Livingston
5663075,United States,Lloyd
5663158,United States,Lodge Grass
5663257,United States,Lolo
5663276,United States,Loma
5664486,United States,Malta
5664535,United States,Manhattan
5664683,United States,Marion
5664840,United States,Martinsdale
5664874,United States,Marysville
5665637,United States,Medicine Lake
5666176,United States,Miles City
5666639,United States,Missoula
5666835,United States,Molt
5667009,United States,
5667108,United States,Moore
5668320,United States,Nashua
5669594,United States,Noxon
5669827,United States,Oilmont
5670306,United States,Outlook
5670441,United States,Pablo
5670635,United States,Park City
5671710,United States,Plains
5671807,United States,Plentywood
5671818,United States,Plevna
5671943,United States,Polaris
5671977,United States,Polebridge
5671996,United States,Polson
5672025,United States,Pompeys Pillar
5672055,United States,Pony
5672096,United States,Poplar
5672366,United States,Power
5672477,United States,Pray
5673099,United States,Rapelje
5673257,United States,Raynesford
5673390,United States,Red Lodge
5673559,United States,Reed Point
5673754,United States,Rexford
5673835,United States,Richey
5674162,United States,Roberts
5674601,United States,Ronan
5674698,United States,Rosebud
5674878,United States,Roundup
5674912,United States,Roy
5675006,United States,Rudyard
5675156,United States,Ryegate
5675755,United States,Saint Ignatius
5676020,United States,Saint Regis
5676191,United States,Sand Coulee
5676423,United States,Savage
5676740,United States,Scobey
5676910,United States,Seeley Lake
5677433,United States,Shelby
5677483,United States,Shepherd
5677498,United States,Sheridan
5677735,United States,Sidney
5680222,United States,Stanford
5680485,United States,Stevensville
5680605,United States,Stockett
5681052,United States,Sunburst
5681215,United States,Superior
5681948,United States,Terry
5682278,United States,Thompson Falls
5682364,United States,Three Forks
5682856,United States,Toston
5682902,United States,Townsend
5683071,United States,Trego
5683222,United States,Trout Creek
5683250,United States,Troy
5683407,United States,Turner
5683510,United States,Twin Bridges
5683793,United States,Ulm
5684218,United States,Valier
5684372,United States,Vaughn
5684455,United States,Victor
5684482,United States,Vida
5684558,United States,Virginia City
5685767,United States,West Yellowstone
5685780,United States,Westby
5686092,United States,White Sulphur Springs
5686121,United States,Whitefish
5686153,United States,Whitehall
5686240,United States,Whitewater
5686290,United States,Wibaux
5686712,United States,Wilsall
5686846,United States,Winifred
5686862,United States,Winnett
5686908,United States,Wisdom
5687028,United States,Wolf Point
5687258,United States,Worden
5687468,United States,Yellowstone National Park County (historical)
5687620,United States,Zortman
5687663,United States,Alamo
5687664,United States,Alexander
5687696,United States,Amidon
5687702,United States,Anamoose
5687809,United States,Baldwin
5687901,United States,Belfield
5688003,United States,Beulah
5688025,United States,Bismarck
5688106,United States,Bottineau
5688119,United States,Bowbells
5688127,United States,Bowman
5688351,United States,Carson
5688397,United States,Center
5688514,United States,Coleharbor
5688524,United States,Columbus
5688604,United States,Crosby
5688789,United States,Dickinson
5688826,United States,Drake
5688834,United States,Donnybrook
5688857,United States,Dunn Center
5688861,United States,Dunseith
5688962,United States,Elgin
5689015,United States,Epping
5689117,United States,Flasher
5689173,United States,Fort Yates
5689239,United States,Garrison
5689296,United States,Glen Ullin
5689300,United States,Glenburn
5689402,United States,Granville
5689410,United States,Grenora
5689466,United States,Halliday
5689552,United States,Hazelton
5689557,United States,Hazen
5689618,United States,Hettinger
5689927,United States,Keene
5689936,United States,Kenmare
5689955,United States,Killdeer
5690093,United States,Lansford
5690186,United States,Linton
5690355,United States,Makoti
5690366,United States,Mandan
5690432,United States,McGregor
5690471,United States,Medora
5690483,United States,Menoken
5690532,United States,Minot
5690557,United States,Mohall
5690627,United States,Mott
5690694,United States,New England
5690709,United States,New Salem
5690711,United States,New Town
5690716,United States,Newburg
5690763,United States,
5691114,United States,Powers Lake
5691210,United States,Ray
5691240,United States,Reeder
5691269,United States,Rhame
5691280,United States,Richardton
5691303,United States,Riverdale
5691381,United States,Roseglen
5691454,United States,Ryder
5691685,United States,Sawyer
5692010,United States,Scranton
5692185,United States,Solen
5692220,United States,South Heart
5692337,United States,Stanley
5692342,United States,Stanton
5692420,United States,Strasburg
5692466,United States,Surrey
5692590,United States,Tioga
5692594,United States,Tolley
5692611,United States,Towner
5692619,United States,Trenton
5692691,United States,Underwood
5692741,United States,Turtle Lake
5692751,United States,Velva
5692806,United States,Washburn
5692814,United States,Watford City
5692866,United States,Westhope
5692947,United States,Williston
5692955,United States,Willow City
5692980,United States,Wing
5693164,United States,Alliance
5693267,United States,Arnold
5693294,United States,Arthur
5693330,United States,Ashby
5693431,United States,Bartley
5693459,United States,Bayard
5693530,United States,Benkelman
5693635,United States,Big Springs
5693802,United States,Brady
5693833,United States,Bridgeport
5693888,United States,Brule
5694019,United States,Cambridge
5694163,United States,Chadron
5694204,United States,Champion
5694218,United States,Chappell
5694375,United States,Cody
5694579,United States,Crawford
5694629,United States,Culbertson
5694692,United States,Dalton
5694698,United States,Danbury
5694856,United States,Dix
5694978,United States,Dunning
5695152,United States,Elsie
5695157,United States,Elsmere
5695205,United States,Eustis
5695308,United States,Farnam
5695604,United States,Gering
5695713,United States,Gordon
5695743,United States,Gothenburg
5695792,United States,Grant
5695881,United States,Gurley
5695893,United States,Haigler
5696028,United States,Hay Springs
5696040,United States,Hayes Center
5696083,United States,Hemingford
5696121,United States,Hershey
5696337,United States,Hyannis
5696354,United States,Imperial
5696393,United States,Indianola
5696694,United States,Keystone
5696702,United States,Kilgore
5696715,United States,Kimball
5696961,United States,Lebanon
5696999,United States,Lewellen
5697100,United States,Lodgepole
5697239,United States,Lyman
5697275,United States,Madrid
5697350,United States,Maxwell
5697383,United States,McCook
5697523,United States,Merriman
5697633,United States,Mitchell
5697709,United States,Morrill
5697774,United States,Mullen
5697939,United States,North Platte
5698040,United States,Ogallala
5698120,United States,Oshkosh
5698170,United States,Palisade
5698227,United States,Paxton
5698520,United States,Purdum
5698819,United States,Rushville
5699404,United States,Scottsbluff
5699552,United States,Sidney
5699840,United States,Stapleton
5699920,United States,Stratton
5699979,United States,Sutherland
5700094,United States,Thedford
5700168,United States,Trenton
5700218,United States,Tryon
5700344,United States,Valentine
5700395,United States,Venango
5700501,United States,Wauneta
5700830,United States,Wood Lake
5701361,United States,Battle Mountain
5703187,United States,Deeth
5703670,United States,Elko
5704145,United States,Gerlach
5704200,United States,Golconda
5705046,United States,Imlay
5705218,United States,Jackpot
5705957,United States,Lovelock
5707058,United States,Orovada
5707081,United States,Owyhee
5708894,United States,Spring Creek
5709584,United States,Tuscarora
5709967,United States,Wells
5710035,United States,West Wendover
5710360,United States,Winnemucca
5710653,United States,Adrian
5710756,United States,Albany
5711124,United States,Alsea
5711224,United States,Amity
5711420,United States,Antelope
5711789,United States,Ashland
5711847,United States,Astoria
5711906,United States,Aurora
5711918,United States,Aumsville
5712169,United States,Baker City
5712417,United States,Bandon
5712430,United States,Banks
5712837,United States,Bay City
5713212,United States,Beaver
5713224,United States,Beavercreek
5713376,United States,Beaverton
5713587,United States,Bend
5714366,United States,Birkenfeld
5714398,United States,Blachly
5714876,United States,Blue River
5714928,United States,Bly
5714964,United States,Boardman
5715260,United States,Boring
5715905,United States,Brookings
5716061,United States,Brownsville
5716833,United States,Burns
5717066,United States,Butte Falls
5717128,United States,Buxton
5717758,United States,Canby
5717789,United States,Cannon Beach
5717822,United States,Canyon City
5717887,United States,Canyonville
5717982,United States,Carlton
5718132,United States,Cascade Locks
5718340,United States,Cave Junction
5718601,United States,Central Point
5719022,United States,Chiloquin
5719182,United States,Christmas Valley
5719308,United States,Clackamas
5719397,United States,Clatskanie
5719685,United States,Cloverdale
5720155,United States,Colton
5720167,United States,Columbia City
5720282,United States,Condon
5720495,United States,Coos Bay
5720575,United States,Coquille
5720593,United States,Corbett
5720639,United States,Cornelius
5720727,United States,Corvallis
5720755,United States,Cottage Grove
5721027,United States,Cove
5721497,United States,Crescent
5721551,United States,Creswell
5721865,United States,Culver
5722064,United States,Dallas
5722088,United States,Damascus
5722320,United States,Dayville
5722326,United States,Dayton
5722492,United States,Deadwood
5722741,United States,Deer Island
5722917,United States,Depoe Bay
5723128,United States,Dexter
5723833,United States,Drain
5724285,United States,Dufur
5724352,United States,Dundee
5724361,United States,Dunes City
5724534,United States,Eagle Creek
5724581,United States,Eagle Point
5725096,United States,Eddyville
5725293,United States,Elgin
5725503,United States,Elkton
5725559,United States,Elmira
5725721,United States,Enterprise
5725801,United States,Estacada
5725846,United States,Eugene
5726018,United States,Fairview
5726184,United States,Falls City
5727032,United States,Florence
5727190,United States,Forest Grove
5727319,United States,Fossil
5728034,United States,Garibaldi
5728080,United States,Gaston
5728264,United States,Gervais
5728343,United States,Gilchrist
5728429,United States,Gladstone
5728501,United States,Gleneden Beach
5728531,United States,Glide
5728665,United States,Gold Hill
5728972,United States,Grand Ronde
5729080,United States,Grants Pass
5729485,United States,Gresham
5729884,United States,Haines
5729916,United States,Halfway
5729974,United States,Halsey
5730183,United States,Happy Valley
5730389,United States,Harrisburg
5730865,United States,Helix
5731035,United States,Heppner
5731070,United States,Hermiston
5731371,United States,Hillsboro
5731777,United States,Hood River
5732311,United States,Hubbard
5732689,United States,Idleyld Park
5732763,United States,Independence
5733048,United States,Ione
5733120,United States,Irrigon
5733409,United States,Jacksonville
5733532,United States,Jefferson
5733770,United States,John Day
5734100,United States,Joseph
5734198,United States,Junction City
5734711,United States,Keizer
5735238,United States,Klamath Falls
5735537,United States,La Grande
5735549,United States,La Pine
5735609,United States,Lafayette
5735724,United States,Lake Oswego
5735782,United States,Lakeside
5735792,United States,Lakeview
5736218,United States,Lebanon
5736471,United States,Lexington
5736645,United States,Lincoln City
5738222,United States,Lowell
5738587,United States,Lyons
5738690,United States,Madras
5738861,United States,Malin
5738937,United States,Manzanita
5739032,United States,Marcola
5739369,United States,Maupin
5739936,United States,McMinnville
5740099,United States,Medford
5740247,United States,Merlin
5740602,United States,Mill City
5740898,United States,Milton-Freewater
5741102,United States,Mitchell
5741182,United States,Molalla
5741227,United States,Monmouth
5741231,United States,Monroe
5741560,United States,Mosier
5741646,United States,Mount Angel
5741722,United States,Mount Vernon
5742184,United States,Murphy
5742332,United States,Myrtle Creek
5742346,United States,Myrtle Point
5742549,United States,Nehalem
5742726,United States,Newberg
5742750,United States,Newport
5742974,United States,North Bend
5743413,United States,North Plains
5743427,United States,North Powder
5743612,United States,Nyssa
5743787,United States,Oakland
5743796,United States,Oakridge
5744166,United States,Ontario
5744253,United States,Oregon City
5744337,United States,
5744447,United States,Otis
5744635,United States,Pacific City
5744730,United States,Paisley
5744975,United States,Parkdale
5745380,United States,Pendleton
5745647,United States,Philomath
5745656,United States,Phoenix
5746143,United States,Pleasant Hill
5746486,United States,Port Orford
5746545,United States,Portland
5746733,United States,Powell Butte
5746793,United States,Prairie City
5746901,United States,Prineville
5747402,United States,Rainier
5747882,United States,Redmond
5747941,United States,Reedsport
5748126,United States,Rhododendron
5748191,United States,Richland
5748223,United States,Rickreall
5748229,United States,Riddle
5749022,United States,Rockaway Beach
5749213,United States,Rogue River
5749352,United States,Roseburg
5749668,United States,Rufus
5750041,United States,Saint Helens
5750110,United States,Saint Paul
5750162,United States,Salem
5750477,United States,Sandy
5750663,United States,Scappoose
5750831,United States,Scio
5750918,United States,Scotts Mills
5750931,United States,Scottsburg
5750967,United States,Seal Rock
5750984,United States,Seaside
5751253,United States,Shady Cove
5751404,United States,Shedd
5751600,United States,Sheridan
5751632,United States,Sherwood
5751919,United States,Siletz
5752024,United States,Silverton
5752129,United States,Sisters
5753064,United States,South Beach
5754005,United States,Springfield
5754308,United States,Stanfield
5754464,United States,Stayton
5755474,United States,Sutherlin
5755674,United States,Sweet Home
5755890,United States,Talent
5755975,United States,Tangent
5756219,United States,Tenmile
5756260,United States,Terrebonne
5756304,United States,The Dalles
5756740,United States,Tidewater
5756758,United States,Tigard
5756777,United States,Tillamook
5757007,United States,Toledo
5757477,United States,Troutdale
5757506,United States,Tualatin
5757706,United States,Turner
5758029,United States,Tygh Valley
5758052,United States,Umatilla
5758082,United States,Umpqua
5758113,United States,Union
5758413,United States,Vale
5758566,United States,Veneta
5758599,United States,Vernonia
5758642,United States,Vida
5758901,United States,Waldport
5759088,United States,Walterville
5759096,United States,Walton
5759199,United States,Warm Springs
5759261,United States,Warren
5759289,United States,Warrenton
5759295,United States,Wasco
5759647,United States,Welches
5760009,United States,West Linn
5760136,United States,Westfir
5760396,United States,White City
5760794,United States,Wilderville
5760923,United States,Willamina
5760956,United States,Williams
5761287,United States,Wilsonville
5761313,United States,Winchester
5761481,United States,Winston
5761590,United States,Wolf Creek
5761708,United States,Woodburn
5761937,United States,Yachats
5761959,United States,Yamhill
5762118,United States,Yoncalla
5762313,United States,Agar
5762718,United States,Belle Fourche
5762728,United States,Belvidere
5762836,United States,Bison
5762897,United States,Blackhawk
5763011,United States,Box Elder
5763144,United States,Buffalo
5763162,United States,Buffalo Gap
5763335,United States,Camp Crook
5763910,United States,Custer
5764048,United States,Deadwood
5764313,United States,Dupree
5764369,United States,Eagle Butte
5764489,United States,Edgemont
5764683,United States,Faith
5765550,United States,Herreid
5765563,United States,Hermosa
